date,nav,amfi_code,scheme_name,fund_house,scheme_label
2026-02-03,109.0955,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-04,109.288,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-05,109.0137,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-06,109.1756,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-09,110.3845,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-10,110.6519,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-11,110.8392,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-12,110.5365,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-13,109.3409,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-16,109.8444,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-17,110.0806,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-18,110.6303,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-19,109.0091,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-20,109.5273,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-23,110.291,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-24,109.3681,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-25,109.9293,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-26,110.2945,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-27,108.9345,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-02-28,108.9325,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-02,107.5231,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-04,105.4928,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-05,106.7297,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-06,105.405,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-09,103.3882,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-10,104.7593,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-11,102.9776,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-12,101.9718,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-13,99.7111,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-16,100.396,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-17,101.2496,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-18,102.4592,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-19,99.1597,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-20,99.6142,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-23,96.713,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-24,98.6597,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-25,100.7319,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-27,98.6739,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-30,96.2768,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-03-31,96.2753,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-01,97.7184,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-02,97.52,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-06,98.8014,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-07,99.3876,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-08,103.2833,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-09,102.5494,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-10,104.1348,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-13,103.2303,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-15,104.9259,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-16,105.117,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-17,105.9826,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-20,106.2063,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-21,107.2434,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-22,106.8299,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-23,106.1301,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-24,105.0928,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-27,106.0528,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-28,105.6212,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-29,106.0698,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-04-30,105.2845,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-04,105.7449,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-05,105.8387,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-06,107.3354,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-07,107.6729,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-08,107.15,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-11,105.6066,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-12,103.3384,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-13,103.396,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-14,104.5531,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-15,104.2918,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-18,104.1556,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-19,104.2767,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-20,104.6046,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-21,104.4915,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-22,104.7708,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-25,105.9217,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-26,105.5115,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-27,105.9296,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-29,104.3129,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-05-31,104.3083,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-01,103.0948,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-02,103.5959,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-03,103.4809,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-04,103.6421,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-05,103.8102,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-08,102.4845,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-09,103.5259,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-10,103.1873,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-11,102.8808,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-12,105.2124,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-15,106.5977,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-16,107.014,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-17,107.5348,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-18,108.0081,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-19,107.9636,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-22,108.4681,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-23,107.5421,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-24,108.2944,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2026-06-25,108.3758,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,ICICI_Bluechip
2022-01-03,126.5068,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-04,126.4906,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-05,127.2368,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-06,127.2091,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-07,126.9977,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-10,128.6834,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-11,128.9376,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-12,130.4142,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-13,130.9552,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-14,131.3247,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-17,131.6676,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-18,129.7285,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-19,129.4117,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-20,129.1206,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-21,126.9673,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-24,122.3992,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-25,124.1798,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-27,124.5614,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-28,126.2127,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-01-31,128.1208,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-01,129.7313,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-02,132.0523,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-03,131.6462,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-04,130.6492,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-07,129.3986,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-08,128.2557,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-09,129.718,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-10,130.321,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-11,128.1104,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-14,123.3325,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-15,126.5317,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-16,126.5886,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-17,126.1227,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-18,125.0481,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-21,124.0226,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-22,122.14,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-23,122.4841,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-24,115.354,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-25,120.143,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-02-28,121.3314,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-02,120.9498,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-03,121.306,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-04,118.5841,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-07,116.5848,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-08,118.3143,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-09,121.8261,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-10,122.1145,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-11,122.6214,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-14,122.8303,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-15,122.4305,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-16,124.5593,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-17,125.8022,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-21,126.3259,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-22,126.368,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-23,127.2515,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-24,130.0787,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-25,130.6546,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-28,130.1468,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-29,132.7146,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-30,134.3213,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-03-31,135.6836,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-01,137.1696,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-04,138.1757,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-05,138.396,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-06,139.2868,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-07,138.7343,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-08,141.3035,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-11,141.742,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-12,140.066,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-13,139.5462,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-18,138.4153,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-19,136.215,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-20,136.0407,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-21,138.0841,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-22,136.7078,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-25,133.3753,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-26,135.9278,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-27,135.4855,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-28,136.1467,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-04-29,135.4238,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-02,135.1252,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-04,130.5776,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-05,130.9687,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-06,129.5722,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-09,127.1131,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-10,124.5986,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-11,122.6652,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-12,120.1196,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-13,120.7455,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-16,123.2696,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-17,126.9614,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-18,127.1144,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-19,123.9027,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-20,127.5141,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-23,126.5524,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-24,125.0677,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-25,122.4912,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-26,123.7339,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-27,125.3669,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-30,128.3099,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-05-31,127.6661,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-01,127.7555,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-02,128.9305,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-03,127.1436,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-06,126.8011,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-07,126.1756,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-08,125.6039,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-09,126.4198,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-10,125.7057,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-13,121.5062,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-14,121.4934,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-15,120.9835,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-16,117.8647,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-17,117.286,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-20,115.4594,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-21,119.1233,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-22,116.656,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-23,118.0699,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-24,119.9259,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
2022-06-27,120.9324,120841,quant Mid Cap Fund - Growth Option - Direct Plan,quant Mutual Fund,Kotak_Bluechip
